Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters
2024-01-18,Z0112,112831,109486,107411
2024-01-18,Z0038,122443,120087,112210
2024-01-18,Z0085,129553,125008,118086
2024-01-18,Z0035,94686,91567,87665
2024-01-18,Z0090,102205,100631,93644
2024-01-18,Z0063,108443,107303,103514
2024-01-18,Z0095,118202,117186,110004
2024-01-18,Z0027,106848,105473,101646
2024-01-18,Z0023,115095,112235,110146
2024-01-18,Z0022,127583,123732,118889
2024-01-18,Z0096,119301,116417,110246
2024-01-18,Z0036,105972,104047,98313
2024-01-18,Z0041,112927,110122,107153
2024-01-18,Z0081,91094,88066,82871
2024-01-18,Z0082,124172,119808,113518
2024-01-18,Z0079,93982,92755,86742
2024-01-18,Z0033,114338,112878,106165
2024-01-18,Z0020,93092,92029,87955
2024-01-18,Z0064,113862,109803,107519
2024-01-18,Z0099,103971,100643,93710
2024-01-18,Z0075,94926,92739,86770
2024-01-18,Z0042,125733,124510,121727
2024-01-18,Z0057,129876,127927,121988
2024-01-18,Z0055,106428,103618,97052
2024-01-18,Z0049,108293,105025,97038
2024-01-18,Z0072,125349,123658,117639
2024-01-19,Z0017,120062,118131,111195
2024-01-19,Z0050,121730,118792,111123
2024-01-19,Z0060,121301,117114,111708
2024-01-19,Z0076,107695,106308,101187
2024-01-19,Z0003,108257,103669,100754
2024-01-19,Z0109,113165,108507,102759
2024-01-19,Z0001,123045,120068,116209
2024-01-19,Z0011,120497,116861,108932
2024-01-19,Z0108,129560,127943,120217
2024-01-19,Z0043,100374,98795,95625
2024-01-19,Z0026,102450,98962,95086
2024-01-19,Z0093,125230,122868,119238
2024-01-19,Z0024,90287,87430,81148
2024-01-19,Z0019,91161,90032,85669
2024-01-19,Z0088,114535,109679,101696
2024-01-19,Z0077,106527,105512,103268
2024-01-19,Z0040,93178,89019,84843
2024-01-19,Z0107,127770,125884,123544
2024-01-19,Z0008,116627,112229,104700
2024-01-19,Z0009,114881,112974,108320
2024-01-19,Z0111,101984,97688,91646
2024-01-19,Z0103,107755,103716,101396
2024-01-19,Z0061,127422,125218,117713
2024-01-19,Z0028,120313,115450,112319
2024-01-19,Z0029,100770,97313,91271
2024-01-19,Z0037,97498,93958,91947
2024-01-19,Z0074,92537,88695,84466
2024-01-19,Z0051,93009,88121,81370
2024-01-19,Z0098,104209,99822,95745
2024-01-19,Z0073,103907,99158,93291
2024-01-19,Z0083,94873,93430,91133
2024-01-19,Z0053,123783,121399,118002
2024-01-19,Z0104,119092,116823,113563
2024-01-19,Z0045,110947,107146,102736
2024-01-19,Z0105,119978,117402,110971
2024-01-19,Z0089,95543,91399,84716
2024-01-19,Z0069,115097,112210,107658
2024-01-19,Z0002,93809,91098,84215
2024-01-19,Z0046,97206,96147,89474
2024-01-19,Z0034,118992,116534,111055
2024-01-19,Z0025,103210,100801,97107
2024-01-19,Z0100,95197,90932,88406
2024-01-19,Z0091,104859,101199,97027
2024-01-19,Z0006,106663,102699,96722
2024-01-19,Z0062,109053,105160,97172
2024-01-19,Z0092,114209,111458,105477
2024-01-19,Z0059,111153,109002,104641
2024-01-19,Z0110,110811,108638,101065
2024-01-19,Z0068,103731,99638,94952
2024-01-19,Z0101,101087,98708,92173
2024-01-19,Z0018,92776,90657,85669
2024-01-19,Z0070,118835,117688,115494
2024-01-19,Z0065,107046,105567,99349
2024-01-19,Z0058,99615,95869,88809
2024-01-19,Z0067,100900,96725,88851
2024-01-19,Z0048,95581,90767,86753
2024-01-19,Z0031,110173,108464,104021
2024-01-19,Z0086,97148,92478,87265
2024-01-19,Z0052,108748,106014,100385
2024-01-19,Z0030,128687,124089,116414
2024-01-19,Z0080,115256,112923,106272
2024-01-19,Z0084,123377,118533,114377
2024-01-19,Z0032,126634,125263,122648
2024-01-19,Z0078,112394,109141,102199
2024-01-19,Z0005,90864,88596,81122
2024-01-19,Z0007,110955,109873,102644
2024-01-19,Z0012,106309,103072,97018
2024-01-19,Z0021,90935,85955,81617
2024-01-19,Z0039,106709,104175,98695
2024-01-19,Z0054,110245,107260,100328
2024-01-19,Z0047,127371,123593,120323
2024-01-19,Z0016,115216,110421,102447
2024-01-19,Z0014,97754,94796,88718
2024-01-19,Z0004,102853,100486,94444
2024-01-19,Z0015,104389,101636,97061
2024-01-19,Z0106,129522,124919,121338
2024-01-19,Z0056,124754,121514,115548
2024-01-19,Z0102,116681,112173,110045
2024-01-19,Z0013,128736,127031,121035
2024-01-19,Z0010,97493,96486,92410
2024-01-19,Z0094,92994,88250,80456
2024-01-19,Z0044,117332,114834,111190
2024-01-19,Z0066,125912,123210,115319
2024-01-19,Z0097,106626,101768,99598
2024-01-19,Z0087,129099,124587,117382
2024-01-19,Z0071,107883,104784,100626
2024-01-19,Z0112,100450,97415,92144
2024-01-19,Z0038,107241,102418,99369
2024-01-19,Z0085,123066,118918,115995
2024-01-19,Z0035,103331,99844,93538
2024-01-19,Z0090,109183,106609,99734
2024-01-19,Z0063,102254,98768,92723
2024-01-19,Z0095,100905,98840,92334
2024-01-19,Z0027,105882,102029,97372
2024-01-19,Z0023,119098,114752,111281
2024-01-19,Z0022,123709,120802,113965
2024-01-19,Z0096,114489,112246,104550
2024-01-19,Z0036,103543,102216,98750
2024-01-19,Z0041,120771,115814,111848
2024-01-19,Z0081,90375,89113,82751
2024-01-19,Z0082,112886,108498,103103
2024-01-19,Z0079,122651,117914,114021
2024-01-19,Z0033,120573,116874,111240
2024-01-19,Z0020,124420,121976,115835
2024-01-19,Z0064,123367,121648,117736
2024-01-19,Z0099,115868,114268,111888
2024-01-19,Z0075,110597,105960,101797
2024-01-19,Z0042,105989,104730,101632
2024-01-19,Z0057,128367,125015,122650
2024-01-19,Z0055,103945,100375,94956
2024-01-19,Z0049,120133,117109,112633
2024-01-19,Z0072,109953,105342,102596
2024-01-20,Z0017,121086,119774,113141
2024-01-20,Z0050,107304,105227,97641
2024-01-20,Z0060,97008,92773,87944
2024-01-20,Z0076,126386,124589,118146
2024-01-20,Z0003,123040,119030,112215
2024-01-20,Z0109,108157,103672,99125
2024-01-20,Z0001,125932,124248,117531
2024-01-20,Z0011,104327,100039,97093
2024-01-20,Z0108,104693,101028,98522
2024-01-20,Z0043,120254,116002,113759
2024-01-20,Z0026,115081,113660,108502
2024-01-20,Z0093,126358,122009,118137
2024-01-20,Z0024,118369,114313,111121
2024-01-20,Z0019,119001,117352,113888
2024-01-20,Z0088,90390,87871,81395
2024-01-20,Z0077,101569,99828,92913
2024-01-20,Z0040,125328,122557,119346
2024-01-20,Z0107,99121,96582,93670
2024-01-20,Z0008,107027,105601,103100
2024-01-20,Z0009,98921,96638,92520
2024-01-20,Z0111,120908,119618,113782
2024-01-20,Z0103,107303,103964,101209
2024-01-20,Z0061,95930,93624,85961
2024-01-20,Z0028,90507,88071,83496
2024-01-20,Z0029,101618,100060,94958
2024-01-20,Z0037,120979,119559,111911
2024-01-20,Z0074,127167,125226,119169
2024-01-20,Z0051,114495,110385,104670
2024-01-20,Z0098,97837,95536,88351
2024-01-20,Z0073,96411,93142,85219
2024-01-20,Z0083,120225,116064,113372
2024-01-20,Z0053,118926,116448,114192
2024-01-20,Z0104,100073,96427,89218
2024-01-20,Z0045,96533,94952,91217
2024-01-20,Z0105,101927,98282,96264
2024-01-20,Z0089,99316,94331,89677
2024-01-20,Z0069,97933,95553,87892
2024-01-20,Z0002,92080,89087,85540
2024-01-20,Z0046,97797,95936,93782
2024-01-20,Z0034,109878,107974,104705
2024-01-20,Z0025,116140,113956,111210
2024-01-20,Z0100,124493,120305,118035
2024-01-20,Z0091,112195,109685,103729
2024-01-20,Z0006,106555,105282,100976
2024-01-20,Z0062,116347,114926,107386
2024-01-20,Z0092,115785,112374,105699
2024-01-20,Z0059,103009,98742,91766
2024-01-20,Z0110,119793,116141,112668
2024-01-20,Z0068,109627,108245,104064
2024-01-20,Z0101,116025,111929,106673
2024-01-20,Z0018,99782,96996,90757
2024-01-20,Z0070,112366,107385,99587
2024-01-20,Z0065,99627,98404,96185
2024-01-20,Z0058,102466,99812,93284
2024-01-20,Z0067,127292,122559,117785
2024-01-20,Z0048,120916,118339,113215
2024-01-20,Z0031,101706,99353,94031
2024-01-20,Z0086,102070,100181,94327
2024-01-20,Z0052,90924,87754,83852
2024-01-20,Z0030,95506,93144,86271
2024-01-20,Z0080,125163,124135,122101
2024-01-20,Z0084,101781,99362,94692
2024-01-20,Z0032,126133,124545,119327
2024-01-20,Z0078,109522,107619,101533
2024-01-20,Z0005,98531,97357,93643
2024-01-20,Z0007,119122,117566,110311
2024-01-20,Z0012,101279,98923,93657
2024-01-20,Z0021,96477,92073,89057
2024-01-20,Z0039,96470,93408,90570
2024-01-20,Z0054,109880,107067,101588
2024-01-20,Z0047,104308,101857,97544
2024-01-20,Z0016,99706,97475,93830
2024-01-20,Z0014,128599,124600,119160
2024-01-20,Z0004,126824,125519,119983
2024-01-20,Z0015,116299,113610,110093
2024-01-20,Z0106,120063,115146,112727
2024-01-20,Z0056,92936,88074,81845
2024-01-20,Z0102,104318,100306,96856
2024-01-20,Z0013,117672,115119,109858
2024-01-20,Z0010,117281,112895,107380
2024-01-20,Z0094,128328,124165,119939
2024-01-20,Z0044,91079,88901,81110
2024-01-20,Z0066,110590,107406,100843
2024-01-20,Z0097,97235,95422,88054
2024-01-20,Z0087,111473,108442,106120
2024-01-20,Z0071,104287,101472,95969
2024-01-20,Z0112,122230,118577,114101
2024-01-20,Z0038,93340,88560,82317
2024-01-20,Z0085,91141,89292,86926
2024-01-20,Z0035,109281,107192,101151
2024-01-20,Z0090,124806,120946,114676
2024-01-20,Z0063,94683,93189,85956
2024-01-20,Z0095,124552,120042,114256
2024-01-20,Z0027,111650,110616,107618
2024-01-20,Z0023,128196,124611,117478
2024-01-20,Z0022,104892,102441,98690
2024-01-20,Z0096,111042,107056,102122
2024-01-20,Z0036,96869,92135,86789
2024-01-20,Z0041,110918,106115,98136
2024-01-20,Z0081,115274,112962,108000
2024-01-20,Z0082,103851,99913,93126
2024-01-20,Z0079,95296,91188,83458
2024-01-20,Z0033,103921,102795,95193
2024-01-20,Z0020,107575,103936,97547
2024-01-20,Z0064,105997,103631,100612
2024-01-20,Z0099,112837,109128,103049
2024-01-20,Z0075,110923,109239,103610
2024-01-20,Z0042,92887,89604,86142
2024-01-20,Z0057,126854,123593,117413
2024-01-20,Z0055,92841,90074,83894
2024-01-20,Z0049,96040,91480,87368
2024-01-20,Z0072,120341,118679,116053
2024-01-21,Z0017,121658,116712,109698
2024-01-21,Z0050,91375,89194,81486
2024-01-21,Z0060,90490,85761,77787
2024-01-21,Z0076,109680,106740,100332
2024-01-21,Z0003,121334,119416,115534
2024-01-21,Z0109,111292,107305,99720
2024-01-21,Z0001,93159,88205,80783
2024-01-21,Z0011,119351,117917,115236
2024-01-21,Z0108,111638,109565,102014
2024-01-21,Z0043,108771,105377,100684
2024-01-21,Z0026,119320,118076,113920
2024-01-21,Z0093,106184,101314,96734
2024-01-21,Z0024,118967,115808,108100
2024-01-21,Z0019,101440,98050,92319
2024-01-21,Z0088,102021,98345,94718
2024-01-21,Z0077,98219,94235,90250
2024-01-21,Z0040,120232,119175,115654
2024-01-21,Z0107,98488,95307,89905
2024-01-21,Z0008,129932,126335,123434
2024-01-21,Z0009,112444,110346,106669
2024-01-21,Z0111,92881,90690,83824
2024-01-21,Z0103,95622,90666,87288
2024-01-21,Z0061,107632,102897,95247
2024-01-21,Z0028,97036,93645,85777
2024-01-21,Z0029,112499,111347,106871
2024-01-21,Z0037,94603,90406,83820
2024-01-21,Z0074,109937,108593,104832
2024-01-21,Z0051,90220,87282,80464
2024-01-21,Z0098,97349,94827,89939
2024-01-21,Z0073,127344,123367,119496
2024-01-21,Z0083,114299,110380,106918
2024-01-21,Z0053,105905,104561,102517
2024-01-21,Z0104,124836,122179,114196
2024-01-21,Z0045,96191,93677,89079
2024-01-21,Z0105,104622,102621,99588
2024-01-21,Z0089,113283,112010,104959
2024-01-21,Z0069,117223,114444,107968
2024-01-21,Z0002,120024,118546,116031
2024-01-21,Z0046,91191,86599,81931
2024-01-21,Z0034,96297,93886,88606
2024-01-21,Z0025,98334,93652,86464
2024-01-21,Z0100,120966,116634,113847
2024-01-21,Z0091,128990,126309,123687
2024-01-21,Z0006,110225,105549,100977
2024-01-21,Z0062,129683,127746,122486
2024-01-21,Z0092,111598,109982,102855
2024-01-21,Z0059,90066,85499,79213
2024-01-21,Z0110,97533,93718,87102
2024-01-21,Z0068,128498,124966,119386
2024-01-21,Z0101,113849,108869,105682
2024-01-21,Z0018,102940,98601,96053
2024-01-21,Z0070,119769,115190,109103
2024-01-21,Z0065,114648,111293,109095
2024-01-21,Z0058,117777,114996,112425
2024-01-21,Z0067,107174,104536,100705
2024-01-21,Z0048,103798,98874,95700
2024-01-21,Z0031,90178,86934,80848
2024-01-21,Z0086,107118,103982,101184
2024-01-21,Z0052,97601,95814,91019
2024-01-21,Z0030,121926,120718,114130
2024-01-21,Z0080,97297,93585,88501
2024-01-21,Z0084,120329,116411,113680
2024-01-21,Z0032,91129,86683,83078
2024-01-21,Z0078,101970,98225,93055
2024-01-21,Z0005,119265,114607,109674
2024-01-21,Z0007,105187,102972,100648
2024-01-21,Z0012,95074,92325,88475
2024-01-21,Z0021,129867,127377,124484
2024-01-21,Z0039,124158,119769,113530
2024-01-21,Z0054,110863,107600,102168
2024-01-21,Z0047,125139,121053,114741
2024-01-21,Z0016,91515,87517,79931
2024-01-21,Z0014,125685,123050,118698
2024-01-21,Z0004,122728,120561,118451
2024-01-21,Z0015,111493,110262,102452
2024-01-21,Z0106,110039,105246,101491
2024-01-21,Z0056,122335,117764,114187
2024-01-21,Z0102,118350,115130,112158
2024-01-21,Z0013,123798,119572,114979
2024-01-21,Z0010,96691,91699,85086
2024-01-21,Z0094,107297,104035,99854
2024-01-21,Z0044,109581,106637,103175
2024-01-21,Z0066,105511,102133,96679
2024-01-21,Z0097,105474,101533,95980
2024-01-21,Z0087,103386,101197,93889
2024-01-21,Z0071,96221,92227,89540
2024-01-21,Z0112,111045,108838,104944
2024-01-21,Z0038,94922,92571,88760
2024-01-21,Z0085,122479,117682,110504
2024-01-21,Z0035,120022,116070,112426
2024-01-21,Z0090,126736,123020,120830
2024-01-21,Z0063,107719,106012,100906
2024-01-21,Z0095,110213,106929,104314
2024-01-21,Z0027,90463,86162,83196
2024-01-21,Z0023,110651,106493,100869
2024-01-21,Z0022,94938,92617,89928
2024-01-21,Z0096,95603,92391,84573
2024-01-21,Z0036,106766,103510,97700
2024-01-21,Z0041,101695,99283,95700
2024-01-21,Z0081,104559,101509,99138
2024-01-21,Z0082,128333,126723,124608
2024-01-21,Z0079,123214,120823,115499
2024-01-21,Z0033,119086,114920,107016
2024-01-21,Z0020,128737,126664,119851
2024-01-21,Z0064,95454,91304,87699
2024-01-21,Z0099,105386,102068,95411
2024-01-21,Z0075,114327,109665,103183
2024-01-21,Z0042,111181,107575,100507
2024-01-21,Z0057,128248,123311,120328
2024-01-21,Z0055,111991,110640,106916
2024-01-21,Z0049,100143,97864,93957
2024-01-21,Z0072,119424,115596,112572
2024-01-22,Z0017,126942,124683,120302
2024-01-22,Z0050,115464,111044,107939
2024-01-22,Z0060,117125,114135,106539
2024-01-22,Z0076,106374,101376,95601
2024-01-22,Z0003,117388,115468,108823
2024-01-22,Z0109,108445,107054,99578
2024-01-22,Z0001,105960,101321,96156
2024-01-22,Z0011,127203,123559,116707
2024-01-22,Z0108,104626,100070,95389
2024-01-22,Z0043,125967,122295,119357
2024-01-22,Z0026,113824,111977,109536
2024-01-22,Z0093,126993,122790,120194
2024-01-22,Z0024,96054,93549,90688
2024-01-22,Z0019,100832,98834,93103
2024-01-22,Z0088,91551,87685,79949
2024-01-22,Z0077,117812,115301,111565
2024-01-22,Z0040,129620,127171,119218
2024-01-22,Z0107,114426,110767,106046
2024-01-22,Z0008,99637,96339,91414
2024-01-22,Z0009,99824,96247,91873
2024-01-22,Z0111,113488,111594,109082
2024-01-22,Z0103,90215,86012,80681
2024-01-22,Z0061,100364,96211,92505
2024-01-22,Z0028,124335,121127,116796
2024-01-22,Z0029,100345,98217,92707
2024-01-22,Z0037,118899,114128,108475
2024-01-22,Z0074,95583,93782,86064
2024-01-22,Z0051,96001,92080,85513
2024-01-22,Z0098,99271,95599,90088
2024-01-22,Z0073,103329,99588,94568
2024-01-22,Z0083,96256,95028,92858
2024-01-22,Z0053,106678,105490,103065
2024-01-22,Z0104,113185,111267,106014
2024-01-22,Z0045,123266,120445,115636
2024-01-22,Z0105,127729,125904,120125
2024-01-22,Z0089,124886,121591,119446
2024-01-22,Z0069,103929,99083,91668
2024-01-22,Z0002,127333,122756,120564
2024-01-22,Z0046,129405,124517,122466
2024-01-22,Z0034,121601,118191,114371
2024-01-22,Z0025,125289,122420,117852
2024-01-22,Z0100,128650,126196,122329
2024-01-22,Z0091,97465,92959,88221
2024-01-22,Z0006,109583,106004,98474
2024-01-22,Z0062,102197,100358,98118
2024-01-22,Z0092,94631,92224,86722
2024-01-22,Z0059,114658,112677,106909
2024-01-22,Z0110,97995,96385,89716
2024-01-22,Z0068,112813,110825,105220
2024-01-22,Z0101,102746,98463,94290
2024-01-22,Z0018,118060,115538,110937
2024-01-22,Z0070,109041,106057,98395
2024-01-22,Z0065,92159,88710,82880
2024-01-22,Z0058,94368,92051,85558
2024-01-22,Z0067,117094,115110,111880
2024-01-22,Z0048,107517,103006,99705
2024-01-22,Z0031,118610,113971,110061
2024-01-22,Z0086,114466,110850,107345
2024-01-22,Z0052,114354,110169,106253
2024-01-22,Z0030,119491,115591,110043
2024-01-22,Z0080,125525,122569,120391
2024-01-22,Z0084,98683,93721,91661
2024-01-22,Z0032,99269,96566,91671
2024-01-22,Z0078,105323,104259,98576
2024-01-22,Z0005,128591,125373,119413
2024-01-22,Z0007,101962,100428,94966
2024-01-22,Z0012,94011,90271,84873
2024-01-22,Z0021,92155,89285,86281
2024-01-22,Z0039,111709,108072,100937
2024-01-22,Z0054,125474,124473,121440
2024-01-22,Z0047,114700,112596,107897
2024-01-22,Z0016,124629,122456,117536
2024-01-22,Z0014,98320,96883,90037
2024-01-22,Z0004,100740,96611,93390
2024-01-22,Z0015,120930,115945,113044
2024-01-22,Z0106,104380,100212,92814
2024-01-22,Z0056,95529,92021,85535
2024-01-22,Z0102,126686,124619,122593
2024-01-22,Z0013,96937,92769,90222
2024-01-22,Z0010,100860,99294,96591
2024-01-22,Z0094,128106,126922,121782
2024-01-22,Z0044,104201,99521,92578
2024-01-22,Z0066,98997,94295,88504
2024-01-22,Z0097,93225,88607,84481
2024-01-22,Z0087,125228,123683,115955
2024-01-22,Z0071,113110,109548,105469
2024-01-22,Z0112,93114,90188,87572
2024-01-22,Z0038,110028,106711,103508
2024-01-22,Z0085,125333,121159,116078
2024-01-22,Z0035,125398,121237,114916
2024-01-22,Z0090,120435,118519,113351
2024-01-22,Z0063,100313,95615,88305
2024-01-22,Z0095,110462,107757,99819
2024-01-22,Z0027,104271,99484,93333
2024-01-22,Z0023,108984,105905,100307
2024-01-22,Z0022,102861,101195,98912
2024-01-22,Z0096,95840,90937,85372
2024-01-22,Z0036,110977,108512,106383
2024-01-22,Z0041,111118,106755,102695
2024-01-22,Z0081,105630,100958,96464
2024-01-22,Z0082,90992,87230,83109
2024-01-22,Z0079,117160,116060,111837
2024-01-22,Z0033,110906,106718,101481
2024-01-22,Z0020,94136,92708,90365
2024-01-22,Z0064,122167,120802,114098
2024-01-22,Z0099,121376,119649,115373
2024-01-22,Z0075,94920,90719,83248
2024-01-22,Z0042,107272,104229,100888
2024-01-22,Z0057,129895,125175,120292
2024-01-22,Z0055,105696,103400,97188
2024-01-22,Z0049,113345,109930,106813
2024-01-22,Z0072,109385,106647,103283
2024-01-23,Z0017,92708,87723,80933
2024-01-23,Z0050,107308,106157,103572
2024-01-23,Z0060,125089,122512,120017
2024-01-23,Z0076,92148,90592,83391
2024-01-23,Z0003,91552,88432,83347
2024-01-23,Z0109,122924,121190,113667
2024-01-23,Z0001,98055,96497,91221
2024-01-23,Z0011,122922,118068,115072
2024-01-23,Z0108,116870,115340,110435
2024-01-23,Z0043,104259,100674,93850
2024-01-23,Z0026,90153,85396,79209
2024-01-23,Z0093,105792,102407,94808
2024-01-23,Z0024,108100,103898,99041
2024-01-23,Z0019,90786,89514,83242
2024-01-23,Z0088,117454,115812,107818
2024-01-23,Z0077,113600,112034,109369
2024-01-23,Z0040,109810,105027,97600
2024-01-23,Z0107,129779,124823,119122
2024-01-23,Z0008,99261,95912,89409
2024-01-23,Z0009,123980,120111,112162
2024-01-23,Z0111,99344,95736,88499
2024-01-23,Z0103,108895,107752,103263
2024-01-23,Z0061,97367,93139,86557
2024-01-23,Z0028,103147,98942,92699
2024-01-23,Z0029,103647,99505,94201
2024-01-23,Z0037,109097,108008,104651
2024-01-23,Z0074,107107,104509,99499
2024-01-23,Z0051,95555,94488,88652
2024-01-23,Z0098,124305,122908,116193
2024-01-23,Z0073,101549,98965,95802
2024-01-23,Z0083,111209,109654,103993
2024-01-23,Z0053,116327,112386,107729
2024-01-23,Z0104,116905,113197,106106
2024-01-23,Z0045,107985,104192,100712
2024-01-23,Z0105,112614,110512,105236
2024-01-23,Z0089,105613,102262,94763
2024-01-23,Z0069,129041,125398,122099
2024-01-23,Z0002,129469,127571,120269
2024-01-23,Z0046,105627,100748,97213
2024-01-23,Z0034,122355,121278,116447
2024-01-23,Z0025,101819,99287,97050
2024-01-23,Z0100,111637,108641,101330
2024-01-23,Z0091,93089,91566,85291
2024-01-23,Z0006,120429,115985,110863
2024-01-23,Z0062,95190,93711,89914
2024-01-23,Z0092,124899,120673,117858
2024-01-23,Z0059,129434,128292,122005
2024-01-23,Z0110,124178,122801,120267
2024-01-23,Z0068,116292,111928,108896
2024-01-23,Z0101,126110,123700,116427
2024-01-23,Z0018,127268,123381,120209
2024-01-23,Z0070,117914,116493,112852
2024-01-23,Z0065,109324,107778,101052
2024-01-23,Z0058,114054,112017,107192
2024-01-23,Z0067,110107,107278,104915
2024-01-23,Z0048,100358,96049,93504
2024-01-23,Z0031,93240,89671,82942
2024-01-23,Z0086,91936,89256,86294
2024-01-23,Z0052,101998,100116,94276
2024-01-23,Z0030,129691,127821,121210
2024-01-23,Z0080,120825,118717,112408
2024-01-23,Z0084,93203,89306,85062
2024-01-23,Z0032,122786,121145,116062
2024-01-23,Z0078,111584,110255,107390
2024-01-23,Z0005,123541,122150,115418
2024-01-23,Z0007,117518,113819,106698
2024-01-23,Z0012,92567,87734,84060
2024-01-23,Z0021,100875,96495,93756
2024-01-23,Z0039,91545,90077,85818
2024-01-23,Z0054,99327,97296,94423
2024-01-23,Z0047,100492,97943,95192
2024-01-23,Z0016,103749,100972,98119
2024-01-23,Z0014,110116,106833,103504
2024-01-23,Z0004,98669,94943,89852
2024-01-23,Z0015,120935,117033,110803
2024-01-23,Z0106,121624,119472,112967
2024-01-23,Z0056,111797,109528,101853
2024-01-23,Z0102,102373,98770,90809
2024-01-23,Z0013,105734,103265,100888
2024-01-23,Z0010,108064,105990,103749
2024-01-23,Z0094,99111,96525,89158
2024-01-23,Z0044,106453,101529,94028
2024-01-23,Z0066,124775,122975,115838
2024-01-23,Z0097,114503,110724,103804
2024-01-23,Z0087,90755,87356,83361
2024-01-23,Z0071,107400,103149,95284
2024-01-23,Z0112,114600,112758,107920
2024-01-23,Z0038,123505,120401,118222
2024-01-23,Z0085,119148,116326,111703
2024-01-23,Z0035,98646,96391,90007
2024-01-23,Z0090,112785,111256,106980
2024-01-23,Z0063,113777,112182,106308
2024-01-23,Z0095,110914,109033,101156
2024-01-23,Z0027,127265,123596,119461
2024-01-23,Z0023,96727,91763,88198
2024-01-23,Z0022,122427,121119,118777
2024-01-23,Z0096,105577,101342,94062
2024-01-23,Z0036,123710,122186,116307
2024-01-23,Z0041,106195,102082,97120
2024-01-23,Z0081,129121,127381,120424
2024-01-23,Z0082,122018,120065,116763
2024-01-23,Z0079,112223,108343,104156
2024-01-23,Z0033,111271,109726,101786
2024-01-23,Z0020,103304,100377,92728
2024-01-23,Z0064,110536,107377,105373
2024-01-23,Z0099,101673,99236,93983
2024-01-23,Z0075,105372,103010,99190
2024-01-23,Z0042,92663,88725,85452
2024-01-23,Z0057,93326,88667,83722
2024-01-23,Z0055,117594,115463,108700
2024-01-23,Z0049,113121,109485,104456
2024-01-23,Z0072,101211,98930,91838
2024-01-24,Z0017,96022,94741,89582
2024-01-24,Z0050,103515,100452,93421
2024-01-24,Z0060,111691,110363,105772
2024-01-24,Z0076,93044,90624,82988
2024-01-24,Z0003,101593,96702,91810
2024-01-24,Z0109,111672,108956,101659
2024-01-24,Z0001,90654,88269,85510
2024-01-24,Z0011,91798,89735,84764
2024-01-24,Z0108,119087,114661,112407
2024-01-24,Z0043,111646,106823,102947
2024-01-24,Z0026,117200,115301,109180
2024-01-24,Z0093,110900,106166,102922
2024-01-24,Z0024,112356,108813,101457
2024-01-24,Z0019,129148,127140,120826
2024-01-24,Z0088,116535,113027,106269
2024-01-24,Z0077,125450,121235,118246
2024-01-24,Z0040,102476,101222,95059
2024-01-24,Z0107,94711,91328,84359
2024-01-24,Z0008,122152,118805,111084
2024-01-24,Z0009,110836,109581,106574
2024-01-24,Z0111,116331,111739,107168
2024-01-24,Z0103,93908,89911,85108
2024-01-24,Z0061,101957,100674,95291
2024-01-24,Z0028,106482,105286,100757
2024-01-24,Z0029,90877,86580,82712
2024-01-24,Z0037,121334,117669,114281
2024-01-24,Z0074,92637,88491,85426
2024-01-24,Z0051,125651,123447,120903
2024-01-24,Z0098,118742,114103,110880
2024-01-24,Z0073,109556,107789,102132
2024-01-24,Z0083,129288,127634,123188
2024-01-24,Z0053,98412,93746,87469
2024-01-24,Z0104,110786,107217,99702
2024-01-24,Z0045,116627,112717,106732
2024-01-24,Z0105,119475,115123,108813
2024-01-24,Z0089,109403,104722,101279
2024-01-24,Z0069,117586,112994,110422
2024-01-24,Z0002,127521,123535,117533
2024-01-24,Z0046,95629,91495,83743
2024-01-24,Z0034,102278,101053,94853
2024-01-24,Z0025,124765,122994,116470
2024-01-24,Z0100,115009,112779,107680
2024-01-24,Z0091,126175,122540,117400
2024-01-24,Z0006,109177,104593,99682
2024-01-24,Z0062,108799,107549,100598
2024-01-24,Z0092,118333,116140,109484
2024-01-24,Z0059,95565,92224,89306
2024-01-24,Z0110,123941,119738,117306
2024-01-24,Z0068,90835,87589,83327
2024-01-24,Z0101,101824,100353,94538
2024-01-24,Z0018,92429,90439,85129
2024-01-24,Z0070,92607,90533,82603
2024-01-24,Z0065,122353,117554,110770
2024-01-24,Z0058,121099,117578,112427
2024-01-24,Z0067,121416,116978,109398
2024-01-24,Z0048,97054,92444,85389
2024-01-24,Z0031,127341,123290,117799
2024-01-24,Z0086,90706,86421,79188
2024-01-24,Z0052,128523,124659,122072
2024-01-24,Z0030,107718,105226,101379
2024-01-24,Z0080,129619,124685,118759
2024-01-24,Z0084,93317,89162,82860
2024-01-24,Z0032,129828,126830,121773
2024-01-24,Z0078,116660,115328,112926
2024-01-24,Z0005,98605,97561,91404
2024-01-24,Z0007,117043,115176,107589
2024-01-24,Z0012,105155,104137,101773
2024-01-24,Z0021,113851,109773,103941
2024-01-24,Z0039,96571,94431,91852
2024-01-24,Z0054,104017,100645,94495
2024-01-24,Z0047,109423,108382,100966
2024-01-24,Z0016,118902,117450,111489
2024-01-24,Z0014,103833,101452,97985
2024-01-24,Z0004,103439,99701,96485
2024-01-24,Z0015,107264,102450,97301
2024-01-24,Z0106,114660,112607,106463
2024-01-24,Z0056,91168,90100,84971
2024-01-24,Z0102,105032,100387,95861
