Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters,Estimated_Usage_Liters,No_of_Connections,Avg_LPCD,Leakage_Liters,Leakage_Percent
2024-01-24,Z0039,96571,94431,91852,12117,198,61.2,79735,86.81
2024-01-24,Z0054,104017,100645,94495,26814,267,100.43,67681,71.62
2024-01-24,Z0047,109423,108382,100966,23413,241,97.15,77553,76.81
2024-01-24,Z0016,118902,117450,111489,21143,297,71.19,90346,81.04
2024-01-24,Z0014,103833,101452,97985,21051,227,92.74,76934,78.52
2024-01-24,Z0004,103439,99701,96485,22893,239,95.79,73592,76.27
2024-01-24,Z0015,107264,102450,97301,10781,175,61.61,86520,88.92
2024-01-24,Z0106,114660,112607,106463,14070,212,66.37,92393,86.78
2024-01-24,Z0056,91168,90100,84971,22331,217,102.91,62640,73.72
2024-01-24,Z0102,105032,100387,95861,12930,151,85.63,82931,86.51
2024-01-24,Z0013,93516,89149,81352,13958,179,77.98,67394,82.84
2024-01-24,Z0010,120270,117076,111521,17783,193,92.14,93738,84.05
2024-01-24,Z0094,104157,102142,99697,17054,227,75.13,82643,82.89
2024-01-24,Z0044,129132,124506,118490,24700,247,100.0,93790,79.15
2024-01-24,Z0066,126643,124242,118905,21563,298,72.36,97342,81.87
2024-01-24,Z0097,106645,103797,96805,13185,215,61.33,83620,86.38
2024-01-24,Z0087,103382,100116,92464,17591,236,74.54,74873,80.98
2024-01-24,Z0071,94175,91328,86019,14320,172,83.26,71699,83.35
2024-01-24,Z0112,99174,94731,87720,18328,197,93.04,69392,79.11
2024-01-24,Z0038,100725,99032,92912,25960,233,111.42,66952,72.06
2024-01-24,Z0085,121351,118539,110890,18723,195,96.02,92167,83.12
2024-01-24,Z0035,104254,101521,94345,16430,161,102.05,77915,82.59
2024-01-24,Z0090,95724,94706,91299,21189,249,85.1,70110,76.79
2024-01-24,Z0063,98032,95816,92406,18676,232,80.5,73730,79.79
2024-01-24,Z0095,109881,108605,101765,25424,283,89.84,76341,75.02
2024-01-24,Z0027,115752,114114,107782,16722,249,67.16,91060,84.49
2024-01-24,Z0023,123765,120663,113108,17795,161,110.53,95313,84.27
2024-01-24,Z0022,117307,114151,108214,22242,266,83.62,85972,79.45
2024-01-24,Z0096,114502,112111,104794,20532,220,93.33,84262,80.41
2024-01-24,Z0036,128258,126886,119270,13507,168,80.4,105763,88.68
2024-01-24,Z0041,105958,102710,99862,13188,202,65.29,86674,86.79
2024-01-24,Z0081,100748,98403,94081,16029,197,81.37,78052,82.96
2024-01-24,Z0082,112738,111235,106046,15458,218,70.91,90588,85.42
2024-01-24,Z0079,120761,119447,115071,19580,280,69.93,95491,82.98
2024-01-24,Z0033,115616,114334,109344,18462,172,107.34,90882,83.12
2024-01-24,Z0020,114833,113259,106590,15502,158,98.12,91088,85.46
2024-01-24,Z0064,121331,119289,115737,18679,242,77.19,97058,83.86
2024-01-24,Z0099,121556,120134,112549,31254,298,104.88,81295,72.23
2024-01-24,Z0075,111876,110119,105309,25266,270,93.58,80043,76.01
2024-01-24,Z0042,114518,112414,104744,25574,221,115.72,79170,75.58
2024-01-24,Z0057,114099,110628,104104,23596,274,86.12,80508,77.33
2024-01-24,Z0055,128885,123893,121690,12371,163,75.9,109319,89.83
2024-01-24,Z0049,109159,105827,101835,18413,159,115.81,83422,81.92
2024-01-24,Z0072,126877,124017,120056,16848,257,65.56,103208,85.97
2024-01-25,Z0017,111560,109838,107059,11560,183,63.17,95499,89.2
2024-01-25,Z0050,98720,96923,94580,17907,271,66.08,76673,81.07
2024-01-25,Z0060,118362,113680,106282,23480,264,88.94,82802,77.91
2024-01-25,Z0076,111120,106714,103403,24199,252,96.03,79204,76.6
2024-01-25,Z0003,117912,114594,110647,29710,290,102.45,80937,73.15
2024-01-25,Z0109,124812,123394,119645,22705,234,97.03,96940,81.02
2024-01-25,Z0001,126160,122388,117908,26683,281,94.96,91225,77.37
2024-01-25,Z0011,104444,100756,97211,19380,168,115.36,77831,80.06
2024-01-25,Z0108,91070,87644,83794,23752,230,103.27,60042,71.65
2024-01-25,Z0043,92939,89038,81773,11085,155,71.52,70688,86.44
2024-01-25,Z0026,106301,101302,93451,17846,200,89.23,75605,80.9
2024-01-25,Z0093,106378,104700,101712,20680,276,74.93,81032,79.67
2024-01-25,Z0024,119777,116302,112695,13849,151,91.72,98846,87.71
2024-01-25,Z0019,117445,114943,111154,19635,288,68.18,91519,82.34
2024-01-25,Z0088,111665,106755,99728,17297,159,108.79,82431,82.66
2024-01-25,Z0077,105867,103806,99366,18570,261,71.15,80796,81.31
2024-01-25,Z0040,121213,116942,113664,21973,255,86.17,91691,80.67
2024-01-25,Z0107,103490,99896,93207,18151,163,111.36,75056,80.53
2024-01-25,Z0008,128285,123482,119277,21970,235,93.49,97307,81.58
2024-01-25,Z0009,99219,96005,90466,12771,199,64.18,77695,85.88
2024-01-25,Z0111,119631,116175,110692,19495,169,115.36,91197,82.39
2024-01-25,Z0103,108625,105343,100578,21944,284,77.27,78634,78.18
2024-01-25,Z0061,101422,97072,90161,11631,187,62.2,78530,87.1
2024-01-25,Z0028,123171,121279,116554,15239,193,78.96,101315,86.93
2024-01-25,Z0029,126931,122397,120310,25696,223,115.23,94614,78.64
2024-01-25,Z0037,120936,117888,114730,17067,271,62.98,97663,85.12
2024-01-25,Z0074,112200,109826,102087,20888,200,104.44,81199,79.54
2024-01-25,Z0051,117433,115052,108049,13024,200,65.12,95025,87.95
2024-01-25,Z0098,121169,119584,112499,27141,298,91.08,85358,75.87
2024-01-25,Z0073,103419,100250,96186,17989,234,76.88,78197,81.3
2024-01-25,Z0083,128083,124709,122392,16733,188,89.01,105659,86.33
2024-01-25,Z0053,121528,119026,114984,10769,167,64.49,104215,90.63
2024-01-25,Z0104,94598,91576,89458,18006,206,87.41,71452,79.87
2024-01-25,Z0045,123477,118908,113351,13169,197,66.85,100182,88.38
2024-01-25,Z0105,118716,117403,112153,20134,223,90.29,92019,82.05
2024-01-25,Z0089,98061,96644,92041,21515,181,118.87,70526,76.62
2024-01-25,Z0069,107485,106160,100732,11684,174,67.15,89048,88.4
2024-01-25,Z0002,98177,95738,91477,13010,206,63.16,78467,85.78
2024-01-25,Z0046,114405,113332,107698,22816,275,82.97,84882,78.81
2024-01-25,Z0034,103890,102382,98003,11287,180,62.71,86716,88.48
2024-01-25,Z0025,99484,97085,91180,20136,182,110.64,71044,77.92
2024-01-25,Z0100,101267,97058,89410,11027,167,66.03,78383,87.67
2024-01-25,Z0091,127939,123222,120898,20257,233,86.94,100641,83.24
2024-01-25,Z0006,116569,111593,104781,21242,263,80.77,83539,79.73
2024-01-25,Z0062,118948,115365,109808,23585,295,79.95,86223,78.52
2024-01-25,Z0092,93587,92436,89482,22996,237,97.03,66486,74.3
2024-01-25,Z0059,113544,111676,108485,14679,179,82.01,93806,86.47
2024-01-25,Z0110,123455,122146,118644,24179,287,84.25,94465,79.62
2024-01-25,Z0068,93127,89460,82892,32287,288,112.11,50605,61.05
2024-01-25,Z0101,101559,98051,92656,16532,162,102.05,76124,82.16
2024-01-25,Z0018,115389,113544,110380,24063,217,110.89,86317,78.2
2024-01-25,Z0070,128672,126229,122462,21607,243,88.92,100855,82.36
2024-01-25,Z0065,123122,120250,116226,13056,172,75.91,103170,88.77
2024-01-25,Z0058,125585,120753,114478,14068,214,65.74,100410,87.71
2024-01-25,Z0067,103107,100736,94470,11596,183,63.37,82874,87.73
2024-01-25,Z0048,118666,115145,110564,20038,285,70.31,90526,81.88
2024-01-25,Z0031,99582,97452,92966,25217,261,96.62,67749,72.88
2024-01-25,Z0086,98418,93903,87366,12804,162,79.04,74562,85.34
2024-01-25,Z0052,108827,107100,99400,16890,152,111.12,82510,83.01
2024-01-25,Z0030,104419,99733,94111,17990,272,66.14,76121,80.88
2024-01-25,Z0080,123804,120972,113028,25733,225,114.37,87295,77.23
2024-01-25,Z0084,97435,94887,91744,30279,257,117.82,61465,67.0
2024-01-25,Z0032,95065,91665,85708,25230,226,111.64,60478,70.56
2024-01-25,Z0078,93407,91768,89596,9155,151,60.63,80441,89.78
2024-01-25,Z0005,95666,94408,88449,32929,284,115.95,55520,62.77
2024-01-25,Z0007,115092,111315,108793,19137,237,80.75,89656,82.41
2024-01-25,Z0012,100109,96223,92059,18732,222,84.38,73327,79.65
2024-01-25,Z0021,116505,111560,104325,28686,290,98.92,75639,72.5
2024-01-25,Z0039,97746,92963,88373,23002,223,103.15,65371,73.97
2024-01-25,Z0054,105596,103758,97682,20352,259,78.58,77330,79.17
2024-01-25,Z0047,127953,125860,119980,22587,255,88.58,97393,81.17
2024-01-25,Z0016,92785,89816,85058,16476,156,105.62,68582,80.63
2024-01-25,Z0014,93990,91876,85031,19358,248,78.06,65673,77.23
2024-01-25,Z0004,109073,105812,101937,19276,234,82.38,82661,81.09
2024-01-25,Z0015,109790,107003,101071,20667,281,73.55,80404,79.55
2024-01-25,Z0106,116183,111435,109387,20413,175,116.65,88974,81.34
2024-01-25,Z0056,128176,123315,115570,20617,234,88.11,94953,82.16
2024-01-25,Z0102,113790,110610,105564,19641,272,72.21,85923,81.39
2024-01-25,Z0013,92833,90644,87247,23939,217,110.32,63308,72.56
2024-01-25,Z0010,104116,99567,93741,15972,202,79.07,77769,82.96
2024-01-25,Z0094,119150,117319,112622,16742,193,86.75,95880,85.13
2024-01-25,Z0044,120286,118605,113870,19527,250,78.11,94343,82.85
2024-01-25,Z0066,114662,111390,107327,16039,246,65.2,91288,85.06
2024-01-25,Z0097,107205,102776,100614,13552,161,84.18,87062,86.53
2024-01-25,Z0087,97777,93038,88641,19429,177,109.77,69212,78.08
2024-01-25,Z0071,108316,104588,99053,18445,259,71.22,80608,81.38
2024-01-25,Z0112,120522,117662,112216,29352,252,116.48,82864,73.84
2024-01-25,Z0038,103403,100175,95385,28391,261,108.78,66994,70.24
2024-01-25,Z0085,109091,104228,96250,26048,224,116.29,70202,72.94
2024-01-25,Z0035,126701,122316,119394,21203,217,97.71,98191,82.24
2024-01-25,Z0090,100367,95777,88232,22451,220,102.05,65781,74.55
2024-01-25,Z0063,123332,119074,114477,28940,250,115.76,85537,74.72
2024-01-25,Z0095,125268,123798,120811,13814,223,61.95,106997,88.57
2024-01-25,Z0027,129649,125013,122790,30458,292,104.31,92332,75.2
2024-01-25,Z0023,129065,125458,123108,12928,154,83.95,110180,89.5
2024-01-25,Z0022,108312,103665,101317,14441,200,72.21,86876,85.75
2024-01-25,Z0096,118853,117217,114200,17611,153,115.11,96589,84.58
2024-01-25,Z0036,108610,104500,97633,23600,229,103.06,74033,75.83
2024-01-25,Z0041,97170,95155,89031,14669,174,84.31,74362,83.52
2024-01-25,Z0081,125187,120593,116700,26703,247,108.11,89997,77.12
2024-01-25,Z0082,103753,101527,96487,17722,158,112.17,78765,81.63
2024-01-25,Z0079,107509,103392,97231,30812,295,104.45,66419,68.31
2024-01-25,Z0033,94042,91908,85475,21034,212,99.22,64441,75.39
2024-01-25,Z0020,116746,114018,111572,24277,254,95.58,87295,78.24
2024-01-25,Z0064,125426,121064,116346,23350,242,96.49,92996,79.93
2024-01-25,Z0099,125712,124432,121837,13044,177,73.7,108793,89.29
2024-01-25,Z0075,91986,88236,85162,16609,225,73.82,68553,80.5
2024-01-25,Z0042,102161,100952,94731,21849,247,88.46,72882,76.94
2024-01-25,Z0057,119163,114583,109576,19916,245,81.29,89660,81.82
2024-01-25,Z0055,123737,122157,117333,30599,261,117.24,86734,73.92
2024-01-25,Z0049,91211,89982,83698,22515,237,95.0,61183,73.1
2024-01-25,Z0072,104345,100160,97659,22912,239,95.87,74747,76.54
2024-01-26,Z0017,116708,115660,110094,20147,187,107.74,89947,81.7
2024-01-26,Z0050,105173,101118,98430,28681,281,102.07,69749,70.86
2024-01-26,Z0060,123737,119277,116272,19590,217,90.28,96682,83.15
2024-01-26,Z0076,95820,92816,87764,32375,279,116.04,55389,63.11
2024-01-26,Z0003,113781,110479,106196,17132,275,62.3,89064,83.87
2024-01-26,Z0109,105620,102831,96465,30872,260,118.74,65593,68.0
2024-01-26,Z0001,122890,119187,115907,18174,200,90.87,97733,84.32
2024-01-26,Z0011,93727,91283,89025,22271,273,81.58,66754,74.98
2024-01-26,Z0108,115523,112429,105471,26790,260,103.04,78681,74.6
2024-01-26,Z0043,90524,88637,86430,15384,176,87.41,71046,82.2
2024-01-26,Z0026,117370,116222,113785,17027,262,64.99,96758,85.04
2024-01-26,Z0093,93749,89588,81771,17507,273,64.13,64264,78.59
2024-01-26,Z0024,118477,117120,111875,12611,204,61.82,99264,88.73
2024-01-26,Z0019,128104,125174,118623,27435,244,112.44,91188,76.87
2024-01-26,Z0088,92823,90191,83467,16404,236,69.51,67063,80.35
2024-01-26,Z0077,105167,103682,101483,14744,233,63.28,86739,85.47
2024-01-26,Z0040,102658,100645,96663,14975,165,90.76,81688,84.51
2024-01-26,Z0107,113380,110909,104566,25919,294,88.16,78647,75.21
2024-01-26,Z0008,92311,88182,82809,22385,226,99.05,60424,72.97
2024-01-26,Z0009,103560,101956,96108,13882,194,71.56,82226,85.56
2024-01-26,Z0111,128553,126136,118220,19156,211,90.79,99064,83.8
2024-01-26,Z0103,110981,106318,100443,23798,201,118.4,76645,76.31
2024-01-26,Z0061,113916,109983,107435,14214,193,73.65,93221,86.77
2024-01-26,Z0028,93815,89651,86804,21269,266,79.96,65535,75.5
2024-01-26,Z0029,127477,126066,119293,19989,183,109.23,99304,83.24
2024-01-26,Z0037,102446,99385,92917,24335,204,119.29,68582,73.81
2024-01-26,Z0074,100464,95888,88696,15232,191,79.75,73464,82.83
2024-01-26,Z0051,93320,89762,83064,23745,271,87.62,59319,71.41
2024-01-26,Z0098,116572,111899,108335,20358,251,81.11,87977,81.21
2024-01-26,Z0073,128826,124791,119500,17453,277,63.01,102047,85.39
2024-01-26,Z0083,90726,88482,83022,19231,285,67.48,63791,76.84
2024-01-26,Z0053,96697,91979,88914,20150,262,76.91,68764,77.34
2024-01-26,Z0104,102963,99043,96761,24792,234,105.95,71969,74.38
2024-01-26,Z0045,91081,86196,81315,12139,198,61.31,69176,85.07
2024-01-26,Z0105,100776,96632,91662,13335,218,61.17,78327,85.45
2024-01-26,Z0089,105958,102069,96572,18580,211,88.06,77992,80.76
2024-01-26,Z0069,107331,105667,101950,16197,189,85.7,85753,84.11
2024-01-26,Z0002,103436,102370,99734,16413,212,77.42,83321,83.54
2024-01-26,Z0046,123332,120731,117906,12065,199,60.63,105841,89.77
2024-01-26,Z0034,103393,98723,95698,21921,227,96.57,73777,77.09
2024-01-26,Z0025,92251,90590,87786,17688,192,92.13,70098,79.85
2024-01-26,Z0100,117027,112853,106222,20338,271,75.05,85884,80.85
2024-01-26,Z0091,99583,97348,91316,27633,244,113.25,63683,69.74
2024-01-26,Z0006,128784,125620,118897,29776,278,107.11,89121,74.96
2024-01-26,Z0062,103036,98487,92287,19842,170,116.72,72445,78.5
2024-01-26,Z0092,97938,96893,93539,26957,229,117.72,66582,71.18
2024-01-26,Z0059,95335,93354,86299,23100,265,87.17,63199,73.23
2024-01-26,Z0110,95611,92775,87883,20450,174,117.53,67433,76.73
2024-01-26,Z0068,95577,90959,87400,23760,269,88.33,63640,72.81
2024-01-26,Z0101,129451,126944,120873,15808,206,76.74,105065,86.92
2024-01-26,Z0018,124831,120189,116189,28403,277,102.54,87786,75.55
2024-01-26,Z0070,120962,117989,110982,30587,280,109.24,80395,72.44
2024-01-26,Z0065,91294,87486,81421,13092,189,69.27,68329,83.92
2024-01-26,Z0058,117328,112410,108657,22485,276,81.47,86172,79.31
2024-01-26,Z0067,107706,104846,100405,13149,204,64.46,87256,86.9
2024-01-26,Z0048,107482,105505,102000,28942,258,112.18,73058,71.63
2024-01-26,Z0031,99318,98022,92973,30453,261,116.68,62520,67.25
2024-01-26,Z0086,105574,101560,94402,19937,264,75.52,74465,78.88
2024-01-26,Z0052,118930,114143,110047,25405,236,107.65,84642,76.91
2024-01-26,Z0030,101801,98593,90605,24995,215,116.26,65610,72.41
2024-01-26,Z0080,106559,101897,94801,26755,284,94.21,68046,71.78
2024-01-26,Z0084,112398,108896,102897,22469,191,117.64,80428,78.16
2024-01-26,Z0032,108051,106776,102231,18132,169,107.29,84099,82.26
2024-01-26,Z0078,115251,112428,105281,13280,176,75.46,92001,87.39
2024-01-26,Z0005,109643,106540,103994,21475,212,101.3,82519,79.35
2024-01-26,Z0007,127999,123130,119047,17470,168,103.99,101577,85.33
2024-01-26,Z0012,124808,123370,119618,31215,266,117.35,88403,73.9
2024-01-26,Z0021,91849,88207,84607,25980,230,112.96,58627,69.29
2024-01-26,Z0039,110786,106181,100382,33340,281,118.65,67042,66.79
2024-01-26,Z0054,91132,88737,81262,13107,178,73.64,68155,83.87
2024-01-26,Z0047,128563,125448,121109,13246,200,66.23,107863,89.06
2024-01-26,Z0016,100931,99751,96264,19818,218,90.91,76446,79.41
2024-01-26,Z0014,127777,125220,121107,20616,206,100.08,100491,82.98
2024-01-26,Z0004,91044,88409,83978,18444,166,111.11,65534,78.04
2024-01-26,Z0015,114363,111725,108143,15083,248,60.82,93060,86.05
2024-01-26,Z0106,104374,102066,95149,22467,278,80.82,72682,76.39
2024-01-26,Z0056,98793,96173,89293,16891,158,106.91,72402,81.08
2024-01-26,Z0102,119883,118213,110851,14171,176,80.52,96680,87.22
2024-01-26,Z0013,127960,124434,122334,23024,225,102.33,99310,81.18
2024-01-26,Z0010,112259,111084,108847,23289,258,90.27,85558,78.6
2024-01-26,Z0094,121629,117499,110281,13447,196,68.61,96834,87.81
2024-01-26,Z0044,110409,106491,101949,24230,245,98.9,77719,76.23
2024-01-26,Z0066,105282,102279,98742,24780,273,90.77,73962,74.9
2024-01-26,Z0097,107138,102770,98512,30803,261,118.02,67709,68.73
2024-01-26,Z0087,114207,111796,105561,18025,176,102.42,87536,82.92
2024-01-26,Z0071,114845,110015,102884,25890,231,112.08,76994,74.84
2024-01-26,Z0112,120562,116102,110694,23456,203,115.55,87238,78.81
2024-01-26,Z0038,98697,96568,92489,18332,220,83.33,74157,80.18
2024-01-26,Z0085,93145,88903,80935,14165,187,75.75,66770,82.5
2024-01-26,Z0035,103100,101739,96019,32037,286,112.02,63982,66.63
2024-01-26,Z0090,94067,92968,89287,17115,184,93.02,72172,80.83
2024-01-26,Z0063,120728,116083,113031,23536,291,80.88,89495,79.18
2024-01-26,Z0095,92509,90589,83862,16868,153,110.25,66994,79.89
2024-01-26,Z0027,104670,99738,95609,22726,299,76.01,72883,76.23
2024-01-26,Z0023,128328,124085,118783,20525,197,104.19,98258,82.72
2024-01-26,Z0022,90719,89645,86352,12843,204,62.96,73509,85.13
2024-01-26,Z0096,116498,112825,106668,16196,237,68.34,90472,84.82
2024-01-26,Z0036,124917,122465,115496,22418,284,78.94,93078,80.59
2024-01-26,Z0041,104033,100032,96477,33786,289,116.91,62691,64.98
2024-01-26,Z0081,113097,111986,106954,18385,257,71.54,88569,82.81
2024-01-26,Z0082,113525,112065,109179,26563,251,105.83,82616,75.67
2024-01-26,Z0079,101725,96789,93674,21336,252,84.67,72338,77.22
2024-01-26,Z0033,127383,125572,121648,20371,223,91.35,101277,83.25
2024-01-26,Z0020,105733,103129,100203,30583,257,119.0,69620,69.48
2024-01-26,Z0064,127420,123724,119443,22193,220,100.88,97250,81.42
2024-01-26,Z0099,99247,94887,88213,16205,268,60.47,72008,81.63
2024-01-26,Z0075,124929,121678,118626,20247,194,104.37,98379,82.93
2024-01-26,Z0042,121362,119889,115145,23025,275,83.73,92120,80.0
2024-01-26,Z0057,102061,100157,93676,10138,164,61.82,83538,89.18
2024-01-26,Z0055,111059,108499,102737,21905,250,87.62,80832,78.68
2024-01-26,Z0049,107548,103758,96339,10340,152,68.03,85999,89.27
2024-01-26,Z0072,125490,122132,119662,14972,223,67.14,104690,87.49
2024-01-27,Z0017,120337,117869,115061,20027,225,89.01,95034,82.59
2024-01-27,Z0050,114747,111124,104998,28579,294,97.21,76419,72.78
2024-01-27,Z0060,106363,105317,99092,30305,269,112.66,68787,69.42
2024-01-27,Z0076,127841,122925,119280,22208,287,77.38,97072,81.38
2024-01-27,Z0003,90767,85872,83190,12660,166,76.27,70530,84.78
2024-01-27,Z0109,105332,101999,96857,22528,218,103.34,74329,76.74
2024-01-27,Z0001,108174,105697,102812,20892,286,73.05,81920,79.68
2024-01-27,Z0011,126674,125278,121740,14188,170,83.46,107552,88.35
2024-01-27,Z0108,92073,90761,83077,17181,153,112.3,65896,79.32
2024-01-27,Z0043,107194,103959,99102,13172,152,86.66,85930,86.71
2024-01-27,Z0026,124800,122293,115748,16020,250,64.08,99728,86.16
2024-01-27,Z0093,100762,97868,90395,16548,203,81.52,73847,81.69
2024-01-27,Z0024,129897,126192,123596,18523,205,90.36,105073,85.01
2024-01-27,Z0019,92147,90532,87585,12377,189,65.49,75208,85.87
2024-01-27,Z0088,128445,126890,120517,21584,195,110.69,98933,82.09
2024-01-27,Z0077,92013,87316,84826,15690,155,101.23,69136,81.5
2024-01-27,Z0040,127755,126214,122927,24338,248,98.14,98589,80.2
2024-01-27,Z0107,99825,98001,93075,9149,151,60.59,83926,90.17
2024-01-27,Z0008,105635,101076,94700,17148,215,79.76,77552,81.89
2024-01-27,Z0009,99490,97718,91751,13380,171,78.25,78371,85.42
2024-01-27,Z0111,94423,91165,84147,16770,216,77.64,67377,80.07
2024-01-27,Z0103,124841,121767,119066,29946,289,103.62,89120,74.85
2024-01-27,Z0061,121826,118907,114447,25888,233,111.11,88559,77.38
2024-01-27,Z0028,102454,97683,91419,11908,162,73.51,79511,86.97
2024-01-27,Z0029,114530,113302,110936,14794,161,91.89,96142,86.66
2024-01-27,Z0037,98719,96929,91211,20617,246,83.81,70594,77.4
2024-01-27,Z0074,118185,113250,106631,25124,267,94.1,81507,76.44
2024-01-27,Z0051,111575,108907,104754,16278,184,88.47,88476,84.46
2024-01-27,Z0098,129643,126735,121723,14029,154,91.1,107694,88.47
2024-01-27,Z0073,97856,95551,89323,31168,275,113.34,58155,65.11
2024-01-27,Z0083,125790,122474,116991,28097,287,97.9,88894,75.98
2024-01-27,Z0053,100912,98270,90286,13623,216,63.07,76663,84.91
2024-01-27,Z0104,91770,90753,86976,19479,224,86.96,67497,77.6
2024-01-27,Z0045,102404,100607,95392,24892,215,115.78,70500,73.91
2024-01-27,Z0105,129462,125486,119749,13413,169,79.37,106336,88.8
2024-01-27,Z0089,116287,114535,110066,19652,289,68.0,90414,82.15
2024-01-27,Z0069,124160,120467,115862,25666,294,87.3,90196,77.85
2024-01-27,Z0002,104385,102708,100603,22438,219,102.46,78165,77.7
2024-01-27,Z0046,111137,108191,100647,23344,240,97.27,77303,76.81
2024-01-27,Z0034,103275,99386,91482,31800,279,113.98,59682,65.24
2024-01-27,Z0025,124550,123105,117848,15573,233,66.84,102275,86.79
2024-01-27,Z0100,96213,93216,86347,28835,262,110.06,57512,66.61
2024-01-27,Z0091,110390,107715,104593,19558,198,98.78,85035,81.3
2024-01-27,Z0006,93981,91680,83998,18538,171,108.41,65460,77.93
2024-01-27,Z0062,95782,93839,87289,17500,282,62.06,69789,79.95
2024-01-27,Z0092,119799,117854,115254,17325,267,64.89,97929,84.97
2024-01-27,Z0059,112760,110343,106819,19751,213,92.73,87068,81.51
2024-01-27,Z0110,116120,115042,109919,27608,272,101.5,82311,74.88
2024-01-27,Z0068,115473,111505,104629,16913,231,73.22,87716,83.84
2024-01-27,Z0101,98417,96343,93134,10932,165,66.26,82202,88.26
2024-01-27,Z0018,127921,126119,119282,27819,247,112.63,91463,76.68
2024-01-27,Z0070,108562,104492,99813,24304,243,100.02,75509,75.65
2024-01-27,Z0065,97610,93725,88919,23845,208,114.64,65074,73.18
2024-01-27,Z0058,105791,104088,99544,27011,241,112.08,72533,72.87
2024-01-27,Z0067,128290,124920,119639,20280,194,104.54,99359,83.05
2024-01-27,Z0048,94710,93382,85891,18945,240,78.94,66946,77.94
2024-01-27,Z0031,128347,127215,120285,24013,277,86.69,96272,80.04
2024-01-27,Z0086,96794,95674,88103,14817,196,75.6,73286,83.18
2024-01-27,Z0052,110608,106446,100771,15558,187,83.2,85213,84.56
2024-01-27,Z0030,108460,104691,97048,22240,202,110.1,74808,77.08
2024-01-27,Z0080,101560,99407,96091,13149,197,66.75,82942,86.32
2024-01-27,Z0084,122463,118472,113302,33158,286,115.94,80144,70.73
2024-01-27,Z0032,123123,121985,118459,19245,274,70.24,99214,83.75
2024-01-27,Z0078,90028,88098,85085,22533,188,119.86,62552,73.52
2024-01-27,Z0005,92024,90726,82887,16317,152,107.35,66570,80.31
2024-01-27,Z0007,103503,100808,96697,20619,178,115.84,76078,78.68
2024-01-27,Z0012,107138,105369,99634,29492,246,119.89,70142,70.4
2024-01-27,Z0021,119505,116292,112386,14359,170,84.47,98027,87.22
2024-01-27,Z0039,97961,95397,92179,29753,251,118.54,62426,67.72
2024-01-27,Z0054,102031,98191,94731,15722,240,65.51,79009,83.4
2024-01-27,Z0047,105682,101109,95124,25682,260,98.78,69442,73.0
2024-01-27,Z0016,97766,95594,88738,22902,248,92.35,65836,74.19
2024-01-27,Z0014,119504,117076,110698,26729,252,106.07,83969,75.85
2024-01-27,Z0004,110858,109661,104599,16579,192,86.35,88020,84.15
2024-01-27,Z0015,93071,91516,89161,13163,200,65.82,75998,85.24
2024-01-27,Z0106,91040,87354,80880,28074,275,102.09,52806,65.29
2024-01-27,Z0056,125321,122542,115548,24307,218,111.5,91241,78.96
2024-01-27,Z0102,106459,105229,97394,12165,159,76.51,85229,87.51
2024-01-27,Z0013,95057,90738,86389,14966,234,63.96,71423,82.68
2024-01-27,Z0010,109157,105895,100666,25147,219,114.83,75519,75.02
2024-01-27,Z0094,107492,106226,99038,24827,280,88.67,74211,74.93
2024-01-27,Z0044,119680,117719,112944,24597,239,102.92,88347,78.22
2024-01-27,Z0066,126766,125094,119417,13814,175,78.94,105603,88.43
2024-01-27,Z0097,95796,92634,90604,16290,164,99.33,74314,82.02
2024-01-27,Z0087,114074,111708,108308,9108,150,60.72,99200,91.59
2024-01-27,Z0071,119825,118209,111575,17051,152,112.18,94524,84.72
2024-01-27,Z0112,92786,88713,85843,28882,244,118.37,56961,66.35
2024-01-27,Z0038,126964,122360,118948,18286,204,89.64,100662,84.63
2024-01-27,Z0085,125507,123567,121227,21553,215,100.25,99674,82.22
2024-01-27,Z0035,119715,115389,109256,17848,239,74.68,91408,83.66
2024-01-27,Z0090,107043,104010,100450,27692,251,110.33,72758,72.43
2024-01-27,Z0063,93457,90801,85826,23362,288,81.12,62464,72.78
2024-01-27,Z0095,99241,97788,94084,22885,246,93.03,71199,75.68
2024-01-27,Z0027,111826,108042,105224,17046,213,80.03,88178,83.8
2024-01-27,Z0023,94868,93856,87877,25835,264,97.86,62042,70.6
2024-01-27,Z0022,114111,112191,105271,24710,234,105.6,80561,76.53
2024-01-27,Z0096,129243,124566,120549,15351,169,90.84,105198,87.27
2024-01-27,Z0036,97957,93015,89787,16824,195,86.28,72963,81.26
2024-01-27,Z0041,94792,91058,84013,22455,242,92.79,61558,73.27
2024-01-27,Z0081,106251,102383,97868,16568,164,101.03,81300,83.07
2024-01-27,Z0082,124206,123138,117595,27250,287,94.95,90345,76.83
2024-01-27,Z0079,129111,125848,121879,25689,229,112.18,96190,78.92
2024-01-27,Z0033,90211,88704,81087,18330,258,71.05,62757,77.39
2024-01-27,Z0020,129795,128464,125914,27464,235,116.87,98450,78.19
2024-01-27,Z0064,112104,110163,107436,14774,242,61.05,92662,86.25
2024-01-27,Z0099,111359,107497,102254,19543,163,119.9,82711,80.89
2024-01-27,Z0075,127863,125342,120605,17102,222,77.04,103503,85.82
